27,24,,url_line2,"",0,Tjs=,0,12885.89329506500000000000,17180.85200013100000000000,24
28,27,,url_entry,"",5,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjYxMHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIyIjt9,0,13315.38916557200000000000,13744.88503607800000000000,24
29,,,internal_notes,"",1,YTozOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiI0IjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,29
30,,,georeference,"",4,YToxOntzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,30
31,,,coverageNotes,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIzIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,31
32,,,coverageDates,"",2,YToxOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjQwIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,32
33,,46,audio_format,"",3,Tjs=,0,1.00000000000000000000,4294967296.00000000000000000000,33
34,,49,video_format,"",3,Tjs=,0,1.00000000000000000000,4294967296.00000000000000000000,34
35,,47,image_format,"",3,Tjs=,0,1.00000000000000000000,4294967296.00000000000000000000,35
36,,48,text_format,"",3,Tjs=,0,1.00000000000000000000,4294967296.00000000000000000000,36
37,,,gen_format,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIzIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,37
38,,,formatNotes,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIzIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,38
39,,,dimensions,"",0,Tjs=,0,1.00000000000000000000,4294967296.00000000000000000000,39
40,39,,dimensions_length,"",8,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,4295.96729500000000000000,8590.93459000000000000000,39
41,39,,dimensions_width,"",8,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,12885.89329506500000000000,17180.85200013100000000000,39
42,39,,dimensions_height,"",8,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,21475.80211527900000000000,25770.75223042700000000000,39
43,39,,dimensions_thickness,"",8,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,30065.69375567500000000000,34360.63528092300000000000,39
44,39,,dimensions_weight,"",9,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,38655.56821628800000000000,42950.50115165200000000000,39
45,39,,meas_line1,"",0,Tjs=,0,47245.42549715100000000000,51540.34984265000000000000,39
46,45,,measurement_notes,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIyIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6NToiNjU1MzUiO30=,0,47674.91793170100000000000,48104.41036625100000000000,39
47,,,duration,"",10,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,47
48,,,lcsh_terms,"",13,YToxOntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjUwMHB4Ijt9,0,1.00000000000000000000,4294967296.00000000000000000000,48
49,,,rights,"",0,YToxOntzOjMwOiJsaW5lQnJlYWtBZnRlck51bWJlck9mRWxlbWVudHMiO3M6MToiMSI7fQ==,0,1.00000000000000000000,4294967296.00000000000000000000,49
50,49,,rightsText,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiI2IjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6NToiNjU1MzUiO30=,0,4295.96729500000000000000,8590.93459000000000000000,49
51,49,,rightsHolder,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6NToiNjU1MzUiO30=,0,12885.89329506500000000000,17180.85200013100000000000,49
52,49,,copyrightStatement,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjU6IjY0MHB4IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6NToiNjU1MzUiO30=,0,21475.80211527900000000000,25770.75223042700000000000,49
53,,,address,"",0,YToxOntzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,53
54,53,,line1,"",0,Tjs=,0,4295.96729500000000000000,8590.93459000000000000000,53
55,54,,address1,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6MzoiMjU1Ijt9,0,4725.46402450000000000000,5154.96075400000000000000,53
56,53,,line2,"",0,Tjs=,0,12885.89329506500000000000,17180.85200013100000000000,53
57,56,,address2,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6MzoiMjU1Ijt9,0,13315.38916557200000000000,13744.88503607800000000000,53
58,53,,line3,"",0,Tjs=,0,21475.80211527900000000000,25770.75223042700000000000,53
59,58,,city,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjIwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6MzoiMjU1Ijt9,0,21905.29712679400000000000,22334.79213830900000000000,53
60,58,,stateprovince,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjE1IjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6MzoiMjU1Ijt9,0,22678.38814752100000000000,23021.98415673300000000000,53
61,58,,postalcode,"",1,YTo0OntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjEwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjg6Im1pbkNoYXJzIjtzOjE6IjAiO3M6ODoibWF4Q2hhcnMiO3M6MzoiMjU1Ijt9,0,23296.86096410200000000000,23571.73777147200000000000,53
62,,,telephone,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,62
63,,,email,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIxIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,63
64,,,biography,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiI2Ijt9,0,1.00000000000000000000,4294967296.00000000000000000000,64
65,,,biography_source,"",1,YToyOntzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjcwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIzIjt9,0,1.00000000000000000000,4294967296.00000000000000000000,65
66,,,vhh_Language,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,66
67,66,45,vhh_LanguageName,"",3,YToxNjp7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMCI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czo5OiJsaXN0V2lkdGgiO3M6MjoiMzAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6MToiMSI7czoxMjoicmVxdWlyZVZhbHVlIjtzOjE6IjAiO3M6MTQ6Im51bGxPcHRpb25UZXh0IjtzOjc6Ik5vdCBzZXQiO3M6MTg6InVzZURlZmF1bHRXaGVuTnVsbCI7czoxOiIwIjtzOjY6InJlbmRlciI7czo2OiJzZWxlY3QiO3M6MTE6ImF1dG9fc2hyaW5rIjtzOjE6IjAiO3M6MTA6Im1heENvbHVtbnMiO3M6MToiMyI7czoxODoiaW1wbGljaXROdWxsT3B0aW9uIjtzOjE6IjAiO3M6MTU6InJlc3RyaWN0VG9UeXBlcyI7czoxOiIyIjt9,0,4295.96729500000000000000,8590.93459000000000000000,66
68,66,63,vhh_LanguageUsage,"",3,YToxNDp7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMCI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7czo5OiJsaXN0V2lkdGgiO3M6MjoiNDAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6NToiMjAwcHgiO3M6MTI6InJlcXVpcmVWYWx1ZSI7czoxOiIwIjtzOjE0OiJudWxsT3B0aW9uVGV4dCI7czo3OiJOb3Qgc2V0IjtzOjE4OiJ1c2VEZWZhdWx0V2hlbk51bGwiO3M6MToiMCI7czo2OiJyZW5kZXIiO3M6Njoic2VsZWN0IjtzOjExOiJhdXRvX3NocmluayI7czoxOiIwIjtzOjEwOiJtYXhDb2x1bW5zIjtzOjE6IjMiO30=,0,12885.89329506500000000000,17180.85200013100000000000,66
69,,,vhh_Date,"",2,YToxOntzOjEzOiJ1c2VEYXRlUGlja2VyIjtzOjE6IjEiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,69
70,,,vhh_Identifier,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,70
71,70,,IdentifierScheme,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjMwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMSI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,4295.96729500000000000000,8590.93459000000000000000,70
72,70,,IdentifierValue,"",1,YToxNTp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjQwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMCI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,12885.89329506500000000000,17180.85200013100000000000,70
73,,,vhh_RecordSource,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,73
74,73,,RecordSourceEntity,"",22,YTo4OntzOjEyOiJyZXF1aXJlVmFsdWUiO3M6MToiMCI7czoxMDoiZmllbGRXaWR0aCI7czoyOiI2MCI7czoxNzoiZG9lc05vdFRha2VMb2NhbGUiO3M6MToiMSI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MjE6ImNhbkJlVXNlZEluU2VhcmNoRm9ybSI7czoxOiIxIjtzOjE4OiJjYW5CZVVzZWRJbkRpc3BsYXkiO3M6MToiMSI7czoxMDoiY2FuTWFrZVBERiI7czoxOiIwIjtzOjE4OiJjYW5NYWtlUERGRm9yVmFsdWUiO3M6MToiMCI7fQ==,0,4295.96729500000000000000,8590.93459000000000000000,73
75,,52,vhh_DescriptionLevel,"",3,YToxODp7czoxMjoicmVxdWlyZVZhbHVlIjtzOjE6IjEiO3M6NjoicmVuZGVyIjtzOjY6InNlbGVjdCI7czo5OiJsaXN0V2lkdGgiO3M6MjoiNDAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6NToiMjAwcHgiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjEiO3M6MTg6ImltcGxpY2l0TnVsbE9wdGlvbiI7czoxOiIwIjtzOjE0OiJudWxsT3B0aW9uVGV4dCI7czo3OiJOb3Qgc2V0IjtzOjE4OiJ1c2VEZWZhdWx0V2hlbk51bGwiO3M6MToiMCI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6MTE6ImF1dG9fc2hyaW5rIjtzOjE6IjAiO3M6MTA6Im1heENvbHVtbnMiO3M6MToiMyI7czoyMToiY2FuQmVVc2VkSW5TZWFyY2hGb3JtIjtzOjE6IjEiO3M6MTg6ImNhbkJlVXNlZEluRGlzcGxheSI7czoxOiIxIjtzOjEwOiJjYW5NYWtlUERGIjtzOjE6IjAiO3M6MTg6ImNhbk1ha2VQREZGb3JWYWx1ZSI7czoxOiIwIjtzOjE1OiJkaXNwbGF5VGVtcGxhdGUiO3M6MDoiIjtzOjE2OiJkaXNwbGF5RGVsaW1pdGVyIjtzOjI6IjsgIjtzOjE1OiJyZXN0cmljdFRvVHlwZXMiO2E6MTp7aTowO3M6MToiMiI7fX0=,0,1.00000000000000000000,4294967296.00000000000000000000,75
76,,,vhh_Title,"",0,YToyOntzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO30=,0,1.00000000000000000000,4294967296.00000000000000000000,76
77,76,45,Language,"",3,YToxNjp7czo2OiJyZW5kZXIiO3M6Njoic2VsZWN0IjtzOjEwOiJtYXhDb2x1bW5zIjtzOjE6IjMiO3M6OToibGlzdFdpZHRoIjtzOjI6IjIwIjtzOjEwOiJsaXN0SGVpZ2h0IjtzOjU6IjIwMHB4IjtzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIxIjtzOjEyOiJyZXF1aXJlVmFsdWUiO3M6MToiMCI7czoxNDoibnVsbE9wdGlvblRleHQiO3M6NzoiTm90IHNldCI7czoxODoidXNlRGVmYXVsdFdoZW5OdWxsIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjExOiJhdXRvX3NocmluayI7czoxOiIwIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTg6ImltcGxpY2l0TnVsbE9wdGlvbiI7czoxOiIwIjtzOjE1OiJyZXN0cmljdFRvVHlwZXMiO3M6MToiMiI7fQ==,0,4295.96729500000000000000,8590.93459000000000000000,76
78,76,,TitleText,"",1,YToxNjp7czo4OiJtaW5DaGFycyI7czoxOiIwIjtzOjg6Im1heENoYXJzIjtzOjU6IjY1NTM1IjtzOjEwOiJmaWVsZFdpZHRoIjtzOjI6IjQwIjtzOjExOiJmaWVsZEhlaWdodCI7czoxOiIxIjtzOjE2OiJ1c2V3eXNpd3lnZWRpdG9yIjtzOjE6IjAiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjAiO3M6MTU6ImNhbkJlVXNlZEluU29ydCI7czoxOiIxIjtzOjIxOiJzdWdnZXN0RXhpc3RpbmdWYWx1ZXMiO3M6MToiMCI7czoyNDoic3VnZ2VzdEV4aXN0aW5nVmFsdWVTb3J0IjtzOjU6InZhbHVlIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO3M6MTY6ImRpc3BsYXlEZWxpbWl0ZXIiO3M6MjoiOyAiO3M6MTY6ImlzRGVwZW5kZW50VmFsdWUiO3M6MToiMCI7czoxMjoibXVzdEJlVW5pcXVlIjtzOjE6IjAiO30=,0,12885.89329506500000000000,17180.85200013100000000000,76
79,76,,PartDesignation,"",0,YTo1OntzOjE3OiJkb2VzTm90VGFrZUxvY2FsZSI7czoxOiIwIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMCI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjAiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO30=,0,21475.80211527900000000000,25770.75223042700000000000,76
80,79,54,Unit,"",3,YToxNDp7czo5OiJsaXN0V2lkdGgiO3M6MjoiMjAiO3M6MTA6Imxpc3RIZWlnaHQiO3M6NToiMjAwcHgiO3M6MTc6ImRvZXNOb3RUYWtlTG9jYWxlIjtzOjE6IjEiO3M6MTI6InJlcXVpcmVWYWx1ZSI7czoxOiIwIjtzOjE0OiJudWxsT3B0aW9uVGV4dCI7czo3OiJOb3Qgc2V0IjtzOjE4OiJ1c2VEZWZhdWx0V2hlbk51bGwiO3M6MToiMCI7czoxNToiY2FuQmVVc2VkSW5Tb3J0IjtzOjE6IjEiO3M6NjoicmVuZGVyIjtzOjY6InNlbGVjdCI7czoxMToiYXV0b19zaHJpbmsiO3M6MToiMCI7czoxMDoibWF4Q29sdW1ucyI7czoxOiIzIjtzOjIxOiJjYW5CZVVzZWRJblNlYXJjaEZvcm0iO3M6MToiMSI7czoxODoiY2FuQmVVc2VkSW5EaXNwbGF5IjtzOjE6IjEiO3M6MTA6ImNhbk1ha2VQREYiO3M6MToiMCI7czoxODoiY2FuTWFrZVBERkZvclZhbHVlIjtzOjE6IjAiO30=,0,21905.29712679400000000000,22334.79213830900000000000,76
